GeneID	UniprotID	Gene_Name	Reviewed	Length
291	A0A0S2Z3H3;P12235	SLC25A4;SLC25A4;AAC1;ANT1	unreviewed;reviewed	298;298
293	Q6I9V5;P12236	SLC25A6;SLC25A6;AAC3;ANT3	unreviewed;reviewed	298;298
374739	A0A140VJW9;Q6URK8	TEPP;TEPP	unreviewed;reviewed	298;271
54974	Q9NWX6;Q9H8R6;B4E366	THG1L;ICF45;-;-	reviewed;unreviewed;unreviewed	298;173;166
7139	P45379;A0A0A0MRJ5;Q15607	TNNT2;TNNT2;-	reviewed;unreviewed;unreviewed	298;282;250
7263	A0A384NKQ2;Q16762	-;TST	unreviewed;reviewed	297;297
2021	E5KNL5;Q14249	-;ENDOG	unreviewed;reviewed	297;297
4357	A0A140VJX3;P25325	-;MPST;TST2	unreviewed;reviewed	297;297
1264	Q53FP8;P51911;V9HWA5;B7Z7E1	-;CNN1;HEL-S-14;CNN1	unreviewed;reviewed;unreviewed;unreviewed	297;297;297;247
51072	A8K3Y8;Q9Y316	-;MEMO1;C2orf4;MEMO;NS5ATP7	unreviewed;reviewed	297;297
60401	B2RBZ9;Q9HAV5;B4DQY6	-;EDA2R;TNFRSF27;XEDAR;-	unreviewed;reviewed;unreviewed	297;297;173
126075	P0C7I6	CCDC159	reviewed	297
983	P06493;A0A024QZJ8;I6L9I5;B7Z3D6	CDK1;CDC2;CDC28A;CDKN1;P34CDC2;CDC2;CDC2;-	reviewed;unreviewed;unreviewed;unreviewed	297;240;225;109
1153	D6W5Y5;K7EQR7;Q53XX5;Q14011;K7EPM4	CIRBP;CIRBP;CIRBP;CIRBP;A18HNRNP;CIRP;CIRBP	unreviewed;unreviewed;unreviewed;reviewed;unreviewed	297;202;172;172;168
9694	Q15006	EMC2;KIAA0103;TTC35	reviewed	297
2067	P07992;A0A024R0Q6	ERCC1;ERCC1	reviewed;unreviewed	297;297
54149	Q9NYK6;Q68DA1	EURL;C21orf14;C21orf38;C21orf91;YG81;DKFZp781D1223	reviewed;unreviewed	297;86
23475	V9HWJ5;Q15274;B4DDH4	HEL-S-90n;QPRT;QPRT;-	unreviewed;reviewed;unreviewed	297;297;152
55924	Q9NTI7	INKA2;C1orf183;FAM212B	reviewed	297
92691	A0A024R430;Q96HH4	LOC92691;TMEM169	unreviewed;reviewed	297;297
259215	A0A1L6Z9Z3;Q5SQ64	LY6G6;LY6G6F;C6orf21;G6F;LY6G6D;NG32	unreviewed;reviewed	297;297
4158	Q01718	MC2R;ACTHR	reviewed	297
931	A0A024R507;P11836	MS4A1;MS4A1;CD20	unreviewed;reviewed	297;297
5015	F1T0D1;P32243;F1T0D0;F1T0C9	OTX2;OTX2;OTX2;OTX2	unreviewed;reviewed;unreviewed;unreviewed	297;289;268;35
254295	A0A024R893;Q5SRE7	PHYHD1;PHYHD1	unreviewed;reviewed	297;291
5279	Q92535	PIGC;GPI2	reviewed	297
57047	Q9NRY7	PLSCR2	reviewed	297
285498	Q495C1	RNF212	reviewed	297
6125	P46777;A2RUM7	RPL5;RPL5	reviewed;unreviewed	297;297
100316904	A0A087WYF9;Q8TEE9	SAP25;SAP25	unreviewed;reviewed	297;199
92014	Q9H1U9	SLC25A51;MCART1	reviewed	297
6810	Q12846;B7Z425	STX4;STX4A;STX4A	reviewed;unreviewed	297;219
51204	Q9BSH4	TACO1;CCDC44	reviewed	297
83940	Q6P1N9;A0A0D9SGD3	TATDN1;TATDN1	reviewed;unreviewed	297;243
84187	Q5U3C3	TMEM164	reviewed	297
130733	Q8NBL3	TMEM178A;TMEM178	reviewed	297
10311	O14972;A8MTY9;A8MY26	VPS26C;DCRA;DSCR3;DSCRA;VPS26C;VPS26C	reviewed;unreviewed;unreviewed	297;249;172
10249	A0A384P5E3;Q6IB77	-;GLYAT;ACGNAT;CAT;GAT	unreviewed;reviewed	296;296
3845	I1SRC5;L7RSL8;P01116;A0A024RAV5	-;KRAS;KRAS;KRAS2;RASK2;KRAS	unreviewed;unreviewed;reviewed;unreviewed	296;189;189;188
644	A0A140VJF4;P53004	-;BLVRA;BLVR;BVR	unreviewed;reviewed	296;296
136288	Q86XB5;Q8NEG2;F5H7J8	C7orf57;C7orf57;C7orf57	unreviewed;reviewed;unreviewed	296;295;157
819	P49069	CAMLG;CAML;GET2	reviewed	296
26112	A6NI79;Q7L2X4	CCDC69;CCDC69	reviewed;unreviewed	296;188
972	P04233	CD74;DHLAG	reviewed	296
54898	A0A024QZV3;Q9NXB9	ELOVL2;ELOVL2;ELG3;SSC2	unreviewed;reviewed	296;296
26232	Q9UK22	FBXO2;FBX2	reviewed	296
80008	A1MMZ2;Q8N614	FLJ23235;TMEM156	unreviewed;reviewed	296;296
2669	A0A024R9F5;P55040	GEM;GEM;KIR	unreviewed;reviewed	296;296
83606	A0A087WVD9;Q96NT3;A0A024R1B8;Q7Z629;B4DL90;E9PGZ7;E7EX77	GUCD1;GUCD1;C22orf13;LLN4;C22orf13;C22orf13;C22orf13;GUCD1;GUCD1	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed;unreviewed	296;240;239;229;196;137;136
145748	Q5XG99;F6SJM1;B3KWE4	LYSMD4;LYSMD4;LYSMD4	reviewed;unreviewed;unreviewed	296;235;170
27249	Q9H3L0	MMADHC;C2orf25;CL25022	reviewed	296
29088	Q9P015	MRPL15	reviewed	296
51116	Q9Y399	MRPS2	reviewed	296
4615	Q99836;A0A0A0MSI9;A0A3F2YP85;A0A3B3ITY3	MYD88;MYD88;MYD88;MYD88	reviewed;unreviewed;unreviewed;unreviewed	296;264;204;159
4803	A0A346FYQ1;P01138	NGF;NGF;NGFB	unreviewed;reviewed	296;241
135138	Q96M98	PACRG;GLUP	reviewed	296
57026	A0A024R1I3;Q96GD0	PDXP;PDXP;CIN;PLP;PLPP	unreviewed;reviewed	296;296
285877	Q8N7R1	POM121L12	reviewed	296
6418	A0A0C4DFV9;Q01105;Q5VXV3;A0A024R895;A0A8J8YYJ1	SET;SET;SET;SET;SET	unreviewed;reviewed;unreviewed;unreviewed;unreviewed	296;290;290;277;266
27284	O43704	SULT1B1;ST1B2;SULT1B2	reviewed	296
6819	O00338	SULT1C2;SULT1C1	reviewed	296
6901	A6XNE1;A0A0S2Z4K0;A0A499FJ53;A0A0S2Z4K9;Q16635;A0A0S2Z4E6;A0A0S2Z4F4;A0A494C0C5	TAFAZZIN;TAZ;TAZ;TAZ;TAFAZZIN;TAZ;TAFAZZIN;EFE2;G4.5;TAZ;TAZ;TAZ;TAZ;TAFAZZIN	unreviewed;unreviewed;unreviewed;unreviewed;reviewed;unreviewed;unreviewed;unreviewed	296;292;280;278;262;262;248;223
85019	Q24JQ0;Q7L033;B4DH40;F5GXY7	TMEM241;C18orf45;C18orf45;-;TMEM241;hVVT	reviewed;unreviewed;unreviewed;unreviewed	296;167;155;149
51075	Q9Y320	TMX2;TXNDC14	reviewed	296
9686	G5E9M7;A0A0A6YYI5;A0A075B6E4;Q14135;G5E9M9	VGLL4;VGLL4;VGLL4;VGLL4;KIAA0121;VGLL4	unreviewed;unreviewed;unreviewed;reviewed;unreviewed	296;295;290;290;231
6423	A0A140VJU3;Q96HF1;B3KSM5	-;SFRP2;FRP2;SARP1;-	unreviewed;reviewed;unreviewed	295;295;238
375318	Q8IXF9	AQP12A;AQP12;AQPX2	reviewed	295
653437	A6NM10;Q8IUS6	AQP12B;AQP12B	reviewed;unreviewed	295;265
366	O43315;H0YK62	AQP9;SSC1;AQP9	reviewed;unreviewed	295;230
127247	Q8WXJ9	ASB17	reviewed	295
26228	A0A024RD91;Q9ULZ2	BRDG1;STAP1;BRDG1	unreviewed;reviewed	295;295
257407	A6NCS6	C2orf72	reviewed	295
595	Q6FI00;P24385	CCND1;CCND1;BCL1;PRAD1	unreviewed;reviewed	295;295
900	P51959	CCNG1;CCNG;CYCG1	reviewed	295
1618	A0A140VK77;Q92904	DAZL;DAZL;DAZH;DAZL1;DAZLA;SPGYLA	unreviewed;reviewed	295;295
8813	H0Y368;Q5QPK2;O60762;A0A0S2Z4Y5	DPM1;DPM1;DPM1;DPM1	unreviewed;unreviewed;reviewed;unreviewed	295;287;260;260
128853	Q9H1R2	DUSP15;C20orf57;VHY	reviewed	295
2152	P13726	F3	reviewed	295
83541	Q9BQ89	FAM110A;C20orf55;F10	reviewed	295
27232	Q14749;V9HW60;A0A0S2Z5F2	GNMT;HEL-S-182mP;GNMT;GNMT	reviewed;unreviewed;unreviewed	295;295;276
3131	Q16534	HLF	reviewed	295
125113	Q8N1A0	KRT222;KA21;KRT222P	reviewed	295
54923	Q9H400;A0A087WT39	LIME1;LIME;LIME1	reviewed;unreviewed	295;176
93129	A0A024QZA7;Q9BRQ5	MGC13024;ORAI3;TMEM142C	unreviewed;reviewed	295;295
8775	A0A024R0R9;P54920	NAPA;NAPA;SNAPA	unreviewed;reviewed	295;295
403313	Q8IY26	PLPP6;PDP1;PPAPDC2	reviewed	295
57048	Q9NRY6	PLSCR3	reviewed	295
285800	Q8N4B5	PRR18	reviewed	295
5995	A0A0S2Z498;P47804;A0A0S2Z494	RGR;RGR;RGR	unreviewed;reviewed;unreviewed	295;291;253
387914	Q6UWI4	SHISA2;C13orf13;TMEM46	reviewed	295
445329	Q1ET61;P0DMM9;P0DMN0	ST1A5;SULT1A3;SULT1A3;STM;SULT1A4	unreviewed;reviewed;reviewed	295;295;295
6818	Q1ET61;P0DMM9;P0DMN0	ST1A5;SULT1A3;SULT1A3;STM;SULT1A4	unreviewed;reviewed;reviewed	295;295;295
6817	P50225	SULT1A1;STP;STP1	reviewed	295
6799	P50226	SULT1A2;STP2	reviewed	295
137835	Q6P5X7	TMEM71	reviewed	295
374291	Q6ZS38;Q7LD69;O75251	-;-;NDUFS7	unreviewed;unreviewed;reviewed	294;213;213
140462	Q96DX5;A0A024RBW7;A0A024RBW2;A0A024RBZ4	ASB9;ASB9;ASB9;ASB9	reviewed;unreviewed;unreviewed;unreviewed	294;294;262;252
285315	Q6P1S2	C3orf33	reviewed	294
203076	Q6P047	C8orf74	reviewed	294
125111	A0A654IC68;Q8N144	CXNR;GJD3;GJA11;GJC1	unreviewed;reviewed	294;294
120863	Q8N2C3;A0A024RBI9	DEPDC4;DEPDC4	reviewed;unreviewed	294;294
54586	Q9NQ60	EQTN;AFAF;C9orf11	reviewed	294
219970	Q8WU03;A0A024R4Z5	GLYATL2;GLYATL2	reviewed;unreviewed	294;294
126755	Q5VT99	LRRC38	reviewed	294
744	Q15777	MPPED2;C11orf8;FAM1B	reviewed	294
4869	A0A0S2Z491;P06748;A0A0S2Z4G7;A0A140VJQ2	NPM1;NPM1;NPM;NPM1;-	unreviewed;reviewed;unreviewed;unreviewed	294;294;265;259
5918	P49788	RARRES1;PEIG1;TIG1	reviewed	294
285636	A6NDU8	RIMOC1;C5orf51	reviewed	294
6606	E7EQZ4;Q16637;B4DP61	SMN1;SMN2;SMN1;SMN;SMNT;SMN2;SMNC;SMN1;SMN2	unreviewed;reviewed;unreviewed	294;294;227
6607	E7EQZ4;Q16637;B4DP61	SMN1;SMN2;SMN1;SMN;SMNT;SMN2;SMNC;SMN1;SMN2	unreviewed;reviewed;unreviewed	294;294;227
81833	Q9HBV2	SPACA1;SAMP32	reviewed	294
375346	Q86TL2	STIMATE;TMEM110	reviewed	294
415117	Q8N4C7	STX19	reviewed	294
6783	Q53X91;P49888	SULT1E1;SULT1E1;STE	unreviewed;reviewed	294;294
100507421	H3BS89	TMEM178B	reviewed	294
23555	O95858	TSPAN15;NET7;TM4SF15	reviewed	294
7417	P45880;A0A024QZT0;B4DKM5	VDAC2;VDAC2;-	reviewed;unreviewed;unreviewed	294;294;255
23567	Q9UL40;B7Z4J8;B7Z4N4	ZNF346;JAZ;ZNF346;ZNF346	reviewed;unreviewed;unreviewed	294;196;118
10897	A8K509;O95070;A6NGW1	-;YIF1A;54TM;HYIF1P;YIF1;YIF1A	unreviewed;reviewed;unreviewed	293;293;241
80864	A0A1U9X7N9;Q99944	-;EGFL8;C6orf8;NG3	unreviewed;reviewed	293;293
339390	Q08G24;Q6UXB4;B7ZKQ2;Q6XYD1	-;CLEC4G;CLEC4G;-	unreviewed;reviewed;unreviewed;unreviewed	293;293;281;253
55216	A0A024R3H5;Q6ZUT1	C11orf57;NKAPD1;C11orf57	unreviewed;reviewed	293;292
64897	F5H7W8;Q96C57;B4DWJ9;G5EA44;B4DRA4;E7ENF1	C12orf43;CUSTOS;C12orf43;-;C12orf43;-;C12orf43	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed	293;262;252;252;221;221
128061	Q8NDD1	C1orf131;cPERP-A	reviewed	293
839	P55212	CASP6;MCH2	reviewed	293
90273	Q3KPI0;A0A0G2JSC8;A0A0B4J1W4	CEACAM21;CEACAM21;CEACAM21	reviewed;unreviewed;unreviewed	293;293;165
255520	Q8IZ81	ELMOD2	reviewed	293
23404	Q13868;B3KQW2	EXOSC2;RRP4;-	reviewed;unreviewed	293;181
26270	Q9NRD1	FBXO6;FBG2;FBS2;FBX6	reviewed	293
23732	Q9P0K9	FRRS1L;C9orf4	reviewed	293
64400	A0A024R6S6;Q9H8T0;A0A024R6T5	FTS;AKTIP;FTS;FTS	unreviewed;reviewed;unreviewed	293;292;292
644070	A8MUP6	GSG1L2	reviewed	293
343069	O60812	HNRNPCL1;HNRPCL1	reviewed	293
440563	B2RXH8	HNRNPCL2;HNRNPCP5	reviewed	293
101060301	B7ZW38;P0DMR1	HNRNPCL3;HNRNPCL4	reviewed;reviewed	293;293
649330	B7ZW38;P0DMR1	HNRNPCL3;HNRNPCL4	reviewed;reviewed	293;293
388135	Q2T9L4	INSYN1;C15orf59	reviewed	293
25818	Q9Y337	KLK5;SCTE	reviewed	293
79006	Q9UJH8	METRN;C16orf23	reviewed	293
6307	Q15800	MSMO1;DESP4;ERG25;SC4MOL	reviewed	293
84365	Q9BYG3	NIFK;MKI67IP;NOPP34	reviewed	293
388677	P0DPK4;Q7Z3S9	NOTCH2NLC;NOTCH2NLA;N2N;NOTCH2NL	reviewed;reviewed	293;236
116150	Q96E22	NUS1;C6orf68;NGBR	reviewed	293
6187	P15880	RPS2;RPS4	reviewed	293
56948	Q9NRG7;F6RWC2;Q86TZ5	SDR39U1;C14orf124;HCDI;SDR39U1;SDR39U1	reviewed;unreviewed;unreviewed	293;211;185
112869	Q96ES7	SGF29;CCDC101	reviewed	293
387778	Q5MJ68	SPDYC	reviewed	293
23495	Q4ACX1;O14836	TACI;TNFRSF13B;TNFRSF13B;TACI	unreviewed;reviewed	293;293
107080638	A0A024QZX0;Q9P0N9	TBC1D7;TBC1D7;TBC7	unreviewed;reviewed	293;293
51256	A0A024QZX0;Q9P0N9;A0A024R011;U3KPY5;Q5JPB9	TBC1D7;TBC1D7;TBC7;TBC1D7;TBC1D7;DKFZp686N2317	unreviewed;reviewed;unreviewed;unreviewed;unreviewed	293;293;266;164;100
112611	B2R7R2;Q9UIY3;B4DZK9	-;RWDD2A;RWDD2;-	unreviewed;reviewed;unreviewed	292;292;217
360	Q92482;A0A2R8Y2R4	AQP3;AQP3	reviewed;unreviewed	292;237
144233	Q7Z5W3	BCDIN3D	reviewed	292
83638	Q9H3H3	C11orf68;BLES03	reviewed	292
728586	P0DO97	CCDC192;LINC01183	reviewed	292
896	P30281;B3KP19;Q5T8J1;D6RI00	CCND3;-;CCND3;CCND3	reviewed;unreviewed;unreviewed;unreviewed	292;242;242;195
1020	A0A090N7W4;Q00535;A0A0S2Z355	CDK5;CDK5;CDKN5;PSSALRE;CDK5	unreviewed;reviewed;unreviewed	292;292;260
137075	Q96B33	CLDN23	reviewed	292
9337	Q9UFF9;B7Z9U0	CNOT8;CALIF;POP2;CNOT8	reviewed;unreviewed	292;128
23142	Q92564;B4DH26	DCUN1D4;KIAA0276;-	reviewed;unreviewed	292;232
26063	Q9NUI1	DECR2;PDCR;SDR17C1	reviewed	292
55268	Q86YB7;F6RJU0	ECHDC2;ECHDC2	reviewed;unreviewed	292;244
56181	A0A0S2Z5H6;Q9H019	FAM54B;MTFR1L;FAM54B	unreviewed;reviewed	292;292
157574	Q8IX29	FBXO16;FBX16	reviewed	292
161247	A5D6W6	FITM1;FIT1	reviewed	292
283150	Q6PIV2	FOXR1;FOXN5	reviewed	292
3176	P50135;B4DWC1	HNMT;-	reviewed;unreviewed	292;161
3290	X5D2L1;P28845	HSD11B1;HSD11B1;HSD11;HSD11L;SDR26C1	unreviewed;reviewed	292;292
386676	P60411	KRTAP10-9;KAP10.9;KAP18-9;KRTAP10.9;KRTAP18-9;KRTAP18.9	reviewed	292
151354	Q96KN4	LRATD1;FAM84A;NSE1	reviewed	292
390205	A6NIK2	LRRC10B	reviewed	292
9761	Q14165;F5GX14	MLEC;KIAA0152;MLEC	reviewed;unreviewed	292;217
9801	P49406	MRPL19;KIAA0104;MRPL15	reviewed	292
340719	Q8WY41	NANOS1;NOS1	reviewed	292
51526	Q9NX31	OSER1;C20orf111	reviewed	292
9781	P50876	RNF144A;KIAA0161;RNF144;UBCE7IP4	reviewed	292
27111	Q9H190	SDCBP2;SITAC18	reviewed	292
6473	A0A024R385;O15266	SHOX;SHOX;PHOG	unreviewed;reviewed	292;292
333929	Q3KNW1	SNAI3;ZNF293	reviewed	292
388121	Q5GJ75;A0A1B0GTK8	TNFAIP8L3;TIPE3;TNFAIP8L3	reviewed;unreviewed	292;204
7265	Q99614	TTC1;TPR1	reviewed	292
7390	A0A3B3ISM6;P10746;A0A0S2Z4T8;A0A3B3ITJ2;A0A0S2Z5C5;Q5T3L8	UROS;UROS;UROS;UROS;UROS;UROS	unreviewed;reviewed;unreviewed;unreviewed;unreviewed;unreviewed	292;265;265;265;238;139
100533106	Q96EF9	ZHX1-C8orf76;C8orf76	reviewed	292
7705	Q15072	ZNF146;OZF	reviewed	292
23016	B2RDZ9;A0A024R2T3;Q15024	-;EXOSC7;EXOSC7;KIAA0116;RRP42	unreviewed;unreviewed;reviewed	291;291;291
253512	B3KSR0;Q5SVS4;B3KTE8	-;SLC25A30;KMCP1;-	unreviewed;reviewed;unreviewed	291;291;216
116969	Q96L15	ART5	reviewed	291
432	Q6FGQ5;P07306	ASGR1;ASGR1;CLEC4H1	unreviewed;reviewed	291;291
496	P51164	ATP4B	reviewed	291
149478	C9JJ37	BTBD19	reviewed	291
399818	Q5JPI9;Q8TC28;Q8WYV4	EEF1AKMT2;C10orf138;METTL10;METTL10;pp14737	reviewed;unreviewed;unreviewed	291;192;114
79568	A0A024R3U8;Q8WWC4	FLJ22555;MAIP1;C2orf47	unreviewed;reviewed	291;291
2961	P29084	GTF2E2;TF2E2	reviewed	291
3486	P17936;B3KPF0	IGFBP3;IBP3;-	reviewed;unreviewed	291;75
92856	Q96G21;E7ENR5	IMP4;BXDC4;IMP4	reviewed;unreviewed	291;236
220972	A0A024R7U2;Q5T0T0	MARCH8;MARCHF8;MARCH8;MIR;RNF178	unreviewed;reviewed	291;291
53615	O95983	MBD3	reviewed	291
51335	Q9NPE2	NGRN;FI58G	reviewed	291
64208	Q9HBV1	POPDC3;POP3	reviewed	291
5449	P28069	POU1F1;GHF1;PIT1	reviewed	291
54896	A0A024RAE3;Q6ZP29;A0A024RAA1	PQLC2;SLC66A1;PQLC2;PQLC2	unreviewed;reviewed;unreviewed	291;291;226
138046	Q86SE5;B3KT61	RALYL;HNRPCL3;RALYL	reviewed;unreviewed	291;280
100529239	A0A1W2PQS6	RPS10-NUDT3	unreviewed	291
6445	Q13326	SGCG	reviewed	291
55337	Q9NUL5	SHFL;C19orf66;FLJ11286;IRAV;RYDEN;SFL	reviewed	291
10736	Q9NPC8;Q8TBA2	SIX2;SIX2	reviewed;unreviewed	291;291
10809	A0A024R5L8;Q9Y365	STARD10;STARD10;SDCCAG28	unreviewed;reviewed	291;291
161003	Q8TAV4	STOML3	reviewed	291
50833	Q9NYV7;A0A8E5KFD5	TAS2R16;TAS2R16	reviewed;unreviewed	291;291
30012	O43711	TLX3;HOX11L2	reviewed	291
100130519	A6NGB7	TMEM221	reviewed	291
55151	Q9NVV0;A0A0A0MRS4	TMEM38B;C9orf87;TMEM38B	reviewed;unreviewed	291;237
440026	Q5BJD5	TMEM41B;KIAA0033	reviewed	291
55076	J3KQ06;Q9NWC5	TMEM45A;TMEM45A;DERP7;DNAPTP4	unreviewed;reviewed	291;275
220074	Q8WZ04;A0A024R5L6;Q96E66	TOMT;COMT2;LRTOMT;LRRC51;LRRC51;LRTOMT	reviewed;unreviewed;reviewed	291;192;192
84524	Q8N5P1	ZC3H8;ZC3HDC8	reviewed	291
392509	Q5H913	ARL13A	reviewed	290
482	P14415	ATP1B2	reviewed	290
25855	G5E9I4;Q9HCU9	BRMS1;BRMS1	unreviewed;reviewed	290;246
57035	A0A024RAD9;Q9BUV0	C1orf63;RSRP1;C1orf63	unreviewed;reviewed	290;290
25770	O95567	C22orf31	reviewed	290
767	P35219	CA8;CALS	reviewed	290
29126	Q9NZQ7;Q0GN75	CD274;B7H1;PDCD1L1;PDCD1LG1;PDL1;-	reviewed;unreviewed	290;127
56683	P57076	CFAP298;C21orf48;C21orf59	reviewed	290
200407	Q8IUH2	CREG2	reviewed	290
1892	P30084	ECHS1	reviewed	290
2016	Q04741	EMX1	reviewed	290
57222	Q969X5	ERGIC1;ERGIC32;KIAA1181	reviewed	290
389207	A8MXD5	GRXCR1;DFNB25	reviewed	290
84264	Q6PII5;B4DED4	HAGHL;HAGHL	reviewed;unreviewed	290;227
3234	P13378;A0A0A0MSX5	HOXD8;HOX4E;HOXD8	reviewed;unreviewed	290;106
10	A4Z6T7;P11245	NAT2;NAT2;AAC2	unreviewed;reviewed	290;290
55011	Q9NWS0	PIH1D1;NOP17	reviewed	290
8544	O00625;A0A024RBX6	PIR;PIR	reviewed;unreviewed	290;290
83886	Q9BQR3	PRSS27;MPN	reviewed	290
27296	Q9Y2B4	TP53TG5;C20orf10	reviewed	290
91978	Q6ZTW0	TPGS1;C19orf20	reviewed	290
7257	A0A024R3V8;Q99598	TSNAX;TSNAX;TRAX	unreviewed;reviewed	290;290
25806	Q9UIW0;F1T0K5	VAX2;VAX2	reviewed;unreviewed	290;290
91647	Q8N5M1	ATPAF2;ATP12	reviewed	289
151888	Q7Z6A9	BTLA	reviewed	289
115708	A0A024R6Q2;Q96FX7	C14orf172;TRMT61A;C14orf172;TRM61	unreviewed;reviewed	289;289
114905	Q9BXJ2	C1QTNF7;CTRP7	reviewed	289
51759	Q9NZ63	C9orf78;HCA59	reviewed	289
339230	Q6PK04	CCDC137;cPERP-B	reviewed	289
894	P30279	CCND2	reviewed	289
137392	A1XBS5	CIBAR1;FAM92A;FAM92A1	reviewed	289
1749	P56178;Q53Y73	DLX5;DLX5	reviewed;unreviewed	289;289
10007	P46926	GNPDA1;GNPI;HLN;KIAA0060	reviewed	289
9352	V9HW51;O43396	HEL-S-114;TXNL1;TXNL1;TRP32;TXL;TXNL	unreviewed;reviewed	289;289
4860	V9HWH6;P00491	HEL-S-156an;PNP;NP	unreviewed;reviewed	289;289
5464	V9HWB5;Q15181	HEL-S-66p;PPA1;PPA1;IOPPP;PP	unreviewed;reviewed	289;289
389434	Q6PHW0;Q2VPV9	IYD;C6orf71;DEHAL1;DEHAL1	reviewed;unreviewed	289;165
154881	Q96MP8;A0A024RDN7	KCTD7;KCTD7	reviewed;unreviewed	289;289
79081	Q9BQE6;A0A024R584	LBHD1;C11orf48;C11orf48	reviewed;unreviewed	289;263
386746	Q86SM5	MRGPRG;GPR169;MRGG	reviewed	289
284451	Q3SX64	ODF3L2;C19orf19	reviewed	289
192111	Q96HS1	PGAM5	reviewed	289
6444	Q92629	SGCD	reviewed	289
89886	Q96A28;Q6NSE6	SLAMF9;CD2F10;SLAMF9	reviewed;unreviewed	289;38
6809	Q13277;Q53YE2	STX3;STX3A;STX3A	reviewed;unreviewed	289;289
122046	Q8N6G2	TEX26;C13orf26	reviewed	289
81615	Q8TC26	TMEM163	reviewed	289
64393	Q9HA38	ZMAT3;PAG608;WIG1	reviewed	289
51104	A0A384MEH9;Q5VST6	-;ABHD17B;C9orf77;FAM108B1	unreviewed;reviewed	288;288
140461	Q9H765;F5GYF0	ASB8;ASB8	reviewed;unreviewed	288;85
941	A0N0P2;P33681	CD80;CD80;CD28LG;CD28LG1;LAB7	unreviewed;reviewed	288;288
401541	Q6IPU0;Q7Z672	CENPP;DKFZp779J2459	reviewed;unreviewed	288;247
100507170	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
255313	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
653282	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728036	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728042	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728049	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728062	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728072	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728075	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
728082	Q5JQC4	CT47A1;CT47.1;CT47A2;CT47.2;CT47A3;CT47.3;CT47A4;CT47.4;CT47A5;CT47.5;CT47A6;CT47.6;CT47A7;CT47.7;CT47A8;CT47.8;CT47A9;CT47.9;CT47A10;CT47.10;CT47A11;CT47.11;CT47A12;CT47.12	reviewed	288
